,Book_URL,Summary,Genres
398,/book/show/34993.The_Sum_of_All_Fears,"How do you save the United States President from himself? What if the President is incompetent to deal with the greatest crisis of all? Jack Ryan never thought he would have to ask those questions as, the world order changing, he prepares the ground for the Middle Eastern peace plan that, at last, might be the one to work.But too many groups have invested too much blood. Shunned by their erstwhile Soviet sponsors, increasingly isolated by the realignment of the Mideast, these terrorists have one more desperate card to play, requiring a degree of ruthlessness never before seen. With one terrible act, the world is plunged into an instant nuclear crisis -- and the floundering President is plunged into the ultimate nightmare. Forces collide. Shots are exchanged. What had seemed to be an isolated and horrible incident appears to each side as the incendiary mischief of the other. With the world poised on the brink of nuclear war, Ryan and his FBI counterpart, Dan Murray, frantically seek a solution before the chiefs of state lose control of themselves -- and the world.","Fiction, Thriller, Espionage, Action, Military Fiction, Suspense, Adventure"
399,/book/show/17383917-the-screwtape-letters,"A masterpiece of satire, this classic has entertained and enlightened readers the world over with its sly and ironic portrayal of human life from the vantage point of Screwtape, a senior tempter in the service of ""Our Father Below."" At once wildly comic, deadly serious, and strikingly original, C. S. Lewis gives us the correspondence of the worldly-wise old devil to his nephew Wormwood, a novice demon in charge of securing the damnation of an ordinary young man.The Screwtape Lettersis the most engaging and humorous account of temptation—and triumph over it—ever written.Now, for the first time,The Screwtape Lettersis presented with its full text alongside helpful annotations provided by Lewis enthusiast and dramatist Paul McCusker. The notes include literary, theological, and biographical information to enhance Lewis's core themes and demystify complex ideas. McCusker also guides readers to concepts and references from the beloved author's other treasured volumes to deepen and enrich this timeless classic. The annotated edition is the ultimate guide for understanding the heavenly truths buried in these epistles from below.","Fiction, Christian, Classics, Religion, Christianity, Fantasy, Theology"
400,/book/show/75461169-a-day-of-reckoning,"Hunlaf battles peril and intrigue on a dangerous voyage to Muslim Spain.AD 796 . Sailing in search of an object of great power, Hunlaf and his comrades are far from home when they are caught up in a violent skirmish against pirates.After the bloody onslaught, an encounter with ships from Islamic Spain soon sees them escorted under guard to the city of Qadis, one of the jewels of the Emirate of Al-Andalus and the true destination of their voyage.Hunlaf believes the Emir's lands hold the key to his search, but there are dangerous games at play. To achieve his goal, Hunlaf and his allies must walk a difficult path where friends and enemies alike are not always what they seem - and where a weapon deadlier than any yet seen could change the future of all the kingdoms in Europe.The third thrilling historical adventure in the A Time for Swords series by Matthew Harffy, perfect for fans of Ben Kane, Simon Scarrow and Bernard Cornwell.Reviews for A Day of Reckoning'Top class adventure writing, with action that moves as fast and keen as a whetted blade.' Ian Ross'A fascinating and thrilling tale set in eighth-century Europe, with vivid battle scenes and well-rounded characters.' Alex Gough","Historical Fiction, Fiction, Medieval, War, Historical, Anglo Saxon"
401,/book/show/59741656-grace,"An alternative cover edition for this ASIN can be foundhereIn this funny romantic series, the Shackleford sisters descend on a Regency society that don’t know what’s hit them…....Reverend Augustus Shackleford’s mission in life (aside from ensuring the collection box was suitably full every Sunday) was to secure advantageous marriages for each of his eight daughters. A tall order, given the fact that in the Reverend’s opinion they didn’t possess a single ladylike bone in the eight bodies they had between them. Quite where he would find a wealthy titled gentleman bottle headed enough to take any of them on remained a mystery and indeed was likely to test even his legendary resourcefulness.....Grievously wounded at the Battle of Trafalgar, Nicholas Sinclair was only recently returned to Blackmore after receiving news of his estranged father’s unexpected death. After an absence of twenty years, the new Duke was well aware it was his duty to marry and produce an heir as quickly as possible. However, tormented by recurring nightmares after his horrific experiences during the battle, Nicholas had no taste to brave the ton’s marriage mart in search of a docile obedient wife.…..Never in his wildest dreams did Reverend Shackleford envisage receiving an offer for his eldest daughter from the newly appointed Duke of Blackmore. Of course, the Reverend was well aware he was fudging it a bit in describing Grace as respectful, meek or dutiful, nevertheless, he could never have imagined that his eldest daughter’s unruliness might end up ruining them all….","Romance, Historical, Historical Fiction, Historical Romance, Fiction, Novels, Drama"
402,/book/show/352727.An_Accidental_Goddess,"Raheiran Special Forces captain Gillaine Davré has just woken up in some unknown space way station, wondering where the last three hundred years have gone. The last thing she remembers is her ship being attacked. Now it seems that while she was time-traveling, she was ordained a goddess…. Gillaine’s only hope of survival rests with dangerously seductive Admiral Mack Makarian, who suspects her of being a smuggler—or worse. But he can’t begin to imagine the full extent of it. For Gillaine is now Lady Kiasidira, holy icon to countless believers, including Mack—a man who inspires feelings in her that are far from saintly…feelings she knows are mutual. But when their flirtation is interrupted by a treacherous enemy from the past, Gillaine’s secret—and secret desires—could destroy them both….","Romance, Science Fiction, Science Fiction Romance, Fantasy, Fiction, Time Travel, Young Adult Romance"
403,/book/show/352724.Games_of_Command,"The universe isn’t what it used to be.With the new Alliance between the Triad and the United Coalition, Captain Tasha “Sass” Sebastian finds herself serving under her former nemesis, biocybe Admiral Branden Kel-Paten—and doing her best to hide a deadly past. But when an injured mercenary winds up in their ship’s sick bay—and in the hands of her best friend, Dr. Eden Fynn–Sass’s efforts may be wasted.Wanted rebel Jace Serafino has information that could expose all of Sass’s secrets, tear the fragile Alliance apart—and end Sass’s career if Kel-Paten discovers them. But the biocybe has something to hide as well, something once thought impossible for his kind to feelings . . . for Sass. Soon it’s clear that their prisoner could bring down everything they once believed was worth dying for—and everything they now have to live for.","Romance, Science Fiction, Science Fiction Romance, Fiction, Space Opera, Realistic Fiction, Love Story"
404,/book/show/215515923-one-more-life-to-live,"Imagine being given a chance at a second life but with a catch. You have no say in when, where, or who you will be. Would you take it?Edward Stubbins is a boy robbed of all that is good in life. An orphan in post-war England, he's shipped to Australia at age ten. Cruelty, rejection, and a severely broken heart are the hallmarks of his youth. Despite overcoming this adversity and building a business empire, he dies a bitter and lonely man.After his demise, Edward is presented with a proposition that defies the boundaries of life and a chance to live once more. But this is no ordinary offer. It's a labyrinth of uncertainty, a puzzle of unknowns, where he has no control over the circumstances and no escape once he's there. The time, place, and the very essence of the person he becomes are at the mercy of those who hold the strings of this enigmatic opportunity.As he plunges into this uncharted territory, Edward finds himself living a life that he never could have fathomed, one that is both unexpected and bitterly ironic. He’s become a bricklayer whose circumstances remind Edward of his first life before fate stripped him of any semblance of happiness. Edward is convinced that the bricklayer will be crushed by the same heartbreaking loss he experienced.Is he destined for another lifetime of misery?He must endure to learn the truth.","Novels, Contemporary, Drama, Time Travel"
405,/book/show/119073.The_Name_of_the_Rose,"The year is 1327. Franciscans in a wealthy Italian abbey are suspected of heresy, and Brother William of Baskerville arrives to investigate. When his delicate mission is suddenly overshadowed by seven bizarre deaths, Brother William turns to the logic of Aristotle, the theology of Aquinas, and the empirical insights of Roger Bacon to find the killer. He collects evidence, deciphers secret symbols and coded manuscripts, and digs into the eerie labyrinth of the abbey (“where the most interesting things happen at night”) armed with a wry sense of humor and a ferocious curiosity.","Fiction, Historical Fiction, Mystery, Historical, Literature, Italy, Italian Literature"
406,/book/show/18052969-the-confidence-code,"Following the success ofLean InandWhy Women Should Rule the World, the authors of the bestsellingWomenomicsprovide an informative and practical guide to understanding the importance of confidence—and learning how to achieve it—for women of all ages and at all stages of their career.Working women today are better educated and more well qualified than ever before. Yet men still predominate in the corporate world. InThe Confidence Code, Claire Shipman and Katty Kay argue that the key reason is confidence.Combining cutting-edge research in genetics, gender, behavior, and cognition—with examples from their own lives and those of other successful women in politics, media, and business—Kay and Shipman go beyond admonishing women to ""lean in.""Instead, they offer the inspiration and practical advice women need to close the gap and achieve the careers they want and deserve.","Nonfiction, Self Help, Business, Personal Development, Psychology, Feminism, Leadership"
407,/book/show/6892870-the-girl-who-kicked-the-hornet-s-nest,"The stunning third and final novel in Stieg Larsson's internationally best-selling trilogy.Lisbeth Salander - the heart of Larsson's two previous novels - lies in critical condition, a bullet wound to her head, in the intensive care unit of a Swedish city hospital. She's fighting for her life in more ways than one: if and when she recovers, she'll be taken back to Stockholm to stand trial for three murders. With the help of her friend, journalist Mikael Blomkvist, she will not only have to prove her innocence, but also identify and denounce those in authority who have allowed the vulnerable, like herself, to suffer abuse and violence. And, on her own, she will plot revenge - against the man who tried to kill her, and the corrupt government institutions that very nearly destroyed her life.Once upon a time, she was a victim. Now Salander is fighting back.~from the jacket","Fiction, Mystery, Thriller, Crime, Mystery Thriller, Suspense, Audiobook"
408,/book/show/62080187-never-lie,"Newlyweds Tricia and Ethan are searching for the house of their dreams.But when they visit the remote manor that once belonged to Dr. Adrienne Hale, a renowned psychiatrist who vanished without a trace four years earlier, a violent winter storm traps them at the estate… with no chance of escape until the blizzard comes to an end.In search of a book to keep her entertained until the snow abates, Tricia happens upon a secret room. One that contains audio transcripts from every single patient Dr. Hale has ever interviewed. As Tricia listens to the cassette tapes, she learns about the terrifying chain of events leading up to Dr. Hale’s mysterious disappearance.Tricia plays the tapes one by one, late into the night. With each one, another shocking piece of the puzzle falls into place, and Dr. Adrienne Hale’s web of lies slowly unravels.And then Tricia reaches the final cassette.The one that reveals the entire horrifying truth.","Thriller, Mystery, Audiobook, Mystery Thriller, Fiction, Suspense, Psychological Thriller"
409,/book/show/60049861-the-romantic,"Set in the 19th century,The Romanticis the story of life itself. Following the roller-coaster fortunes of a man as he tries to negotiate the random stages, adventures and vicissitudes of his existence, from being a soldier to a pawnbroker, from being a jailbird to a gigolo to a diplomat - this is an intimate yet sweeping epic.","Historical Fiction, Fiction, Historical, Romance, Literary Fiction, Audiobook, Adventure"
410,/book/show/27111181-paradox-effect,"In 2554, the World is Coming to its End, unless an impossible mission through 600 years of time travel succeeds. Maternal instinct knows no boundaries, including the nano-neural-net intravenously installed in Dannia Weston's mind to repress her identity, allowing her to perform a mission 300 years before her time. Transported to the year 1954, Dannia becomes a woman with a mid-twentieth century persona, college educated with an aptitude for mechanical invention. Due to her work during the war, she is employed by the U.S. government on a secret project. But what no one knows-including Dannia or those who sent her back to tinker with the mechanical past to reduce future pollution-is what might happen should she become emotionally involved in 1954. The 2254 science team programmed the nano-net to prevent the possibility of pregnancy, but each person reacts to strong emotional stimuli differently, and using birth control not available in 1954 is out of the question. When Dannia falls in love with Peter Hersh and becomes pregnant, her hormones erode a small section of the nano-chained network that stabilizes her new identity, triggering a mild memory rebirth...and threatening her mission and the fate of the world.","Fiction, Science Fiction, Young Adult, Space, Time Travel, Novels, Contemporary"
411,/book/show/59836138-dark-state,"If you come after the CIA’s most feared assassin, there’s one cardinal rule: Don’t miss.America is under attack. Thousands lie dead after simultaneous strikes across the country. The day will come to be known as Bloody Monday.Jason Trapp, codename ‘Hangman’, was a covert operative whose feats became the stuff of legend. He was the tip of the spear—the man his country unleashed when all hope was lost.Six months ago, someone sold him out. The Agency listed him as killed in action. He lost everything—and everyone—he held dear.But Trapp’s not that easy to kill. As his country reels from the deadliest terrorist attacks it has ever witnessed, Trapp’s personal vendetta leads him right back to where he started: duty to his country. The violence, the terror, the assassination of his partner… It’s all connected.And now the Hangman is coming for the guilty.⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯""Fans of Ryan, Reacher and Bourne will love betrayed CIA operative Jason Trapp, who stars in a pulse-pounding revenge thriller in 2019's breakout hit.""Note: Dark State was previously published as Deep State.","Thriller, Fiction, Spy Thriller, Mystery, Action, Mystery Thriller, Audiobook"
412,/book/show/123394658-swift-judgment,"Attorney Nate Shepherd returns to represent a city councilman accused of murder. His client is unlikeable, abrasive, and rude. But is he a killer?Nate Shepherd must try a murder case. Fast.When a powerful politician is arrested for killing a local business owner, he hires Nate on one condition—Nate must try the case within ninety days. He has a rock-solid alibi and wants to prove his innocence before his opponents can destroy his career.Working with his fiery associate and his two oldest friends, Nate scrambles to pull the case together. But once the trial date is set, Nate’s strategy falls apart as new witnesses and damning facts emerge, evidence which Nate’s client curiously forgets to mention every single time.Battered by a collapsing case and an ungrateful client, Nate barrels ahead. But on the eve of trial, an unexpected shock in Nate’s family threatens to derail it all. Fighting through doubt of his client, and worse, of himself, Nate enters a trial he must not lose.","Legal Thriller, Audiobook, Mystery, Fiction, Crime"
413,/book/show/55925054-the-last-dying-light,"Rome has fallen into darkness.Its legacy remains alive in Constantinople, whose leaders struggle to retain control of a decaying land. Yet famine, war, and an encroaching night leave the Eastern Empire trending towards ruin.Faint hope arises as a new dynasty ascends to the throne of Caesar. Bearing witness to such events is Varus, a young Herulian slave to the aging yet powerful Justin, who unveils a bold plan held by two generations of Romans – to retake the West and reclaim their homeland.Following Justin’s dream, Varus enlists with the Roman Army and discovers the carnage of 6th Century warfare. As a mysterious horde of black-shielded invaders devastates the Empire’s northern provinces, Varus’ unit is called upon to defend under the leadership of Belisarius, one of Justin’s most promising commanders.As Varus prepares for the sacrifices to come, however, he begins to question Justin’s secrets, seeking answers regarding his true identity and place as a pivotal figure in the Empire’s survival.","Historical Fiction, Historical, War, Fiction, Medieval"
414,/book/show/58480569-dear-barack,"One of the great political friendships of the modern world, as told through key moments that shaped the twenty-first century Today, we know US President Barack Obama and German Chancellor Angela Merkel as two of the world’s most influential leaders, together at the center of some of the biggest controversies and most impressive advancements of our time. But while their friendship has been the subject of both scrutiny and admiration, few know the full story. Taking office at the height of the 2008 global recession, Obama was keenly aware of the fractured relationship between the US and Europe. And for her part, Merkel was suspicious of the charismatic newcomer who had captivated her country. Faced with the challenges of globalization, the two often clashed over policy, but—as the first Black president and first female chancellor—they shared a belief that democracy could uplift the world. United by this conviction, they would forge a complicated but inspiring partnership. Dear Barack is a thoroughly researched document of the parallel trajectories that led to Obama and Merkel meeting on the world stage and the trials, both personal and political, that they confronted in office. At times in the leaders’ own words, the book details such events as Merkel’s historic acceptance of the Presidential Medal of Freedom, Russia’s annexation of Crimea, and the 2013 NSA spying scandal, demonstrating the highs and lows of this extraordinary alliance. A story of camaraderie at a global scale, Dear Barack shows that it is possible for political adversaries to establish bonds of respect—and even friendship—in the service of the free world.","Politics, History, Nonfiction, How To, Book Club, Biography, Inspirational"
415,/book/show/197884156-the-last-run,"FATE HAS AN IRONIC SENSE OF TIMING...Hardened ex-hitman Peter Black is back working the dark corridors of the CIA. It just so happens that fate has an ironic sense of timing. His first week back coincides with the unleashing of a cataclysmic virus that plunges the world into unparalleled turmoil. The sole antidote hides in a secret lab hidden beneath Sudan’s burning desert. But with the country on the verge of civil war, the CIA’s initial extraction mission fails, losing the vital cure in a maelstrom of savage violence.As the clock ticks and desperation grows, Peter is thrown into the conflict’s raging heart, racing to retrieve the cure while evading deadly threats. Navigating a gauntlet of hostile soldiers, renegade rebels, ruthless bounty hunters, cunning Russian agents, thieves and scoundrels, Peter strives to pull humanity back from the brink of annihilation in this thrilling tale of survival, courage, and redemption.",Thriller
416,/book/show/7069.The_World_According_to_Garp,"This is the life and times of T. S. Garp, the bastard son of Jenny Fields—a feminist leader ahead of her times. This is the life and death of a famous mother and her almost-famous son; theirs is a world of sexual extremes—even of sexual assassinations. It is a novel rich with ""lunacy and sorrow""; yet the dark, violent events of the story do not undermine a comedy both ribald and robust. In more than thirty languages, in more than forty countries—with more than ten million copies in print—this novel provides almost cheerful, even hilarious evidence of its famous last line: ""In the world according to Garp, we are all terminal cases.""","Fiction, Classics, Literature, Contemporary, Novels, Literary Fiction, Humor"
417,/book/show/2213661.The_Graveyard_Book,"Nobody Owens, known to his friends as Bod, is a perfectly normal boy. Well, he would be perfectly normal if he didn't live in a graveyard, being raised and educated by ghosts, with a solitary guardian who belongs to neither the world of the living nor the world of the dead.There are dangers and adventures for Bod in the graveyard: the strange and terrible menace of the Sleer; a gravestone entrance to a desert that leads to the city of ghouls; friendship with a witch, and so much more.But it is in the land of the living that real danger lurks, for it is there that the man Jack lives and he has already killed Bod's family.A deliciously dark masterwork by bestselling author Neil Gaiman, with illustrations by award-winning Dave McKean.","Fantasy, Young Adult, Fiction, Horror, Middle Grade, Paranormal, Audiobook"
418,/book/show/41104077-invisible-women,"Data is fundamental to the modern world. From economic development, to healthcare, to education and public policy, we rely on numbers to allocate resources and make crucial decisions. But because so much data fails to take into account gender, because it treats men as the default and women as atypical, bias and discrimination are baked into our systems. And women pay tremendous costs for this bias, in time, money, and often with their lives.Celebrated feminist advocate Caroline Criado Perez investigates the shocking root cause of gender inequality and research inInvisible Women​, diving into women’s lives at home, the workplace, the public square, the doctor’s office, and more. Built on hundreds of studies in the US, the UK, and around the world, and written with energy, wit, and sparkling intelligence, this is a groundbreaking, unforgettable exposé that will change the way you look at the world.","Nonfiction, Feminism, Science, Audiobook, Politics, Womens, Sociology"
419,/book/show/200035241-you-shouldn-t-be-here,"Two strangers search for the truth behind bizarre occurrences no one else dares to discuss—only to discover that they’re connected by secrets that could destroy them both. A thrilling and twisty novel by the acclaimed author of the Mindy’s Book Studio pickI’ll Stop the World.When sixteen-year-old Angie Stewart starts hearing a mysterious voice in her house, she’s thrilled at the possibility of a ghost. Finally, something interesting is happening in her boring hometown of East Henderson, Pennsylvania. But why is she the only one who can hear it? And what does it want from her?Meanwhile, first-year teacher Madelyn Zhao just got the keys to her new home, which is located close to her job, within walking distance of a dog park—and, most importantly, in the town where her cousin went missing several years ago. No one in East Henderson wants to talk about what happened, but Madelyn is determined to find answers.As the two strangers search for clues, their investigations begin to point toward the same dark place. But by the time they realize that the truth could be deadly, it’s too late to turn back. And someone out there will stop at nothing to make sure their secrets stay buried.","Mystery, Thriller, Fiction, Mystery Thriller, Adventure, Crime, Novels"
420,/book/show/57429914-the-keeper-of-happy-endings,"An enchanting novel about fate, second chances, and hope, lost and found, by the Amazon Charts bestselling author ofThe Last of the Moon Girls.Soline Roussel is well schooled in the business of happy endings. For generations her family has kept an exclusive bridal salon in Paris, where magic is worked with needle and thread. It’s said that the bride who wears a Roussel gown is guaranteed a lifetime of joy. But devastating losses during World War II leave Soline’s world and heart in ruins and her faith in love shaken. She boxes up her memories, stowing them away, along with her broken dreams, determined to forget.Decades later, while coping with her own tragic loss, aspiring gallery owner Rory Grant leases Soline’s old property and discovers a box containing letters and a vintage wedding dress, never worn. When Rory returns the mementos, an unlikely friendship develops, and eerie parallels in Rory’s and Soline’s lives begin to surface. It’s clear that they were destined to meet—and that Rory may hold the key to righting a forty-year wrong and opening the door to shared healing and, perhaps, a little magic.","Historical Fiction, Fiction, Romance, Historical, Audiobook, Book Club, World War II"
421,/book/show/62060274-the-echo-of-old-books,"Rare-book dealer Ashlyn Greer’s affinity for books extends beyond the intoxicating scent of old paper, ink, and leather. She can feel the echoes of the books’ previous owners—an emotional fingerprint only she can read. When Ashlyn discovers a pair of beautifully bound volumes that appear to have never been published, her gift quickly becomes an obsession. Not only is each inscribed with a startling incrimination, but the authors, Hemi and Belle, tell conflicting sides of a tragic romance.With no trace of how these mysterious books came into the world, Ashlyn is caught up in a decades-old literary mystery, beckoned by two hearts in ruins, whoever they were, wherever they are. Determined to learn the truth behind the doomed lovers’ tale, she reads on, following a trail of broken promises and seemingly unforgivable betrayals. The more Ashlyn learns about Hemi and Belle, the nearer she comes to bringing closure to their love story—and to the unfinished chapters of her own life.","Historical Fiction, Fiction, Mystery, Books About Books, Fantasy, Magical Realism, Audiobook"
422,/book/show/60815798-dark-horse,"Some secrets carry the weight of the world.Rose McKenzie may be far from Earth with no way back, but she's made a powerful ally--a fellow prisoner with whom she's formed a strong bond. Sazo's an artificial intelligence. He's saved her from captivity and torture, but he's also put her in the middle of a conflict, leaving Rose with her loyalties divided.Captain Dav Jallan doesn't know why he and his crew have stumbled across an almost legendary Class 5 battleship, but he's not going to complain. The only problem is, all its crew are dead, all except for one strange, new alien being.She calls herself Rose. She seems small and harmless, but less and less about her story is adding up, and Dav has a bad feeling his crew, and maybe even the four planets, are in jeopardy. The Class 5's owners, the Tecran, look set to start a war to get it back and Dav suspects Rose isn't the only alien being who survived what happened on the Class 5. And whatever else is out there is playing its own games.In this race for the truth, he's going to have to go against his leaders and trust the dark horse.Winner of a SFR Galaxy Award 2016 and the Prism Award 2016 for Best Futuristic.","Science Fiction, Romance, Aliens, Science Fiction Romance, Space Opera, Fiction, Fantasy"
423,/book/show/18423.The_Left_Hand_of_Darkness,"A groundbreaking work of science fiction,The Left Hand of Darknesstells the story of a lone human emissary to Winter, an alien world whose inhabitants spend most of their time without a gender. His goal is to facilitate Winter's inclusion in a growing intergalactic civilization. But to do so he must bridge the gulf between his own views and those of the completely dissimilar culture that he encounters.Embracing the aspects of psychology, society, and human emotion on an alien world,The Left Hand of Darknessstands as a landmark achievement in the annals of intellectual science fiction.","Science Fiction, Fiction, Fantasy, Classics, Science Fiction Fantasy, Speculative Fiction, Queer"
424,/book/show/8537327-inside-out-back-again,"For all the ten years of her life, Hà has only known Saigon: the thrills of its markets, the joy of its traditions, and the warmth of her friends close by. But now the Vietnam War has reached her home. Hà and her family are forced to flee as Saigon falls, and they board a ship headed toward hope. In America, Hà discovers the foreign world of Alabama: the coldness of its strangers, the dullness of its food . . . and the strength of her very own family.","Historical Fiction, Poetry, Middle Grade, Young Adult, Fiction, Childrens, Historical"
425,/book/show/355697.All_Quiet_on_the_Western_Front,"One by one the boys begin to fall…In 1914 a room full of German schoolboys, fresh-faced and idealistic, are goaded by their schoolmaster to troop off to the ‘glorious war’. With the fire and patriotism of youth they sign up. What follows is the moving story of a young ‘unknown soldier’ experiencing the horror and disillusionment of life in the trenches.","Fiction, Historical Fiction, War, Classics, Historical, Literature, School"
426,/book/show/37969723-the-silence-of-the-girls,"The ancient city of Troy has withstood a decade under siege of the powerful Greek army, which continues to wage bloody war over a stolen woman—Helen. In the Greek camp, another woman—Briseis—watches and waits for the war's outcome. She was queen of one of Troy's neighboring kingdoms, until Achilles, Greece's greatest warrior, sacked her city and murdered her husband and brothers. Briseis becomes Achilles's concubine, a prize of battle, and must adjust quickly in order to survive a radically different life, as one of the many conquered women who serve the Greek army.When Agamemnon, the brutal political leader of the Greek forces, demands Briseis for himself, she finds herself caught between the two most powerful of the Greeks. Achilles refuses to fight in protest, and the Greeks begin to lose ground to their Trojan opponents. Keenly observant and coolly unflinching about the daily horrors of war, Briseis finds herself in an unprecedented position, able to observe the two men driving the Greek army in what will become their final confrontation, deciding the fate not only of Briseis's people but also of the ancient world at large.Briseis is just one among thousands of women living behind the scenes in this war—the slaves and prostitutes, the nurses, the women who lay out the dead—all of them erased by history. With breathtaking historical detail and luminous prose, Pat Barker brings the teeming world of the Greek camp to vivid life. She offers nuanced, complex portraits of characters and stories familiar from mythology, which, seen from Briseis's perspective, are rife with newfound revelations. Barker's latest builds on her decades-long study of war and its impact on individual lives—and it is nothing short of magnificent.","Historical Fiction, Mythology, Fiction, Greek Mythology, Fantasy, Historical, Retellings"
427,/book/show/79834.Lust_for_Life,"Lust for Life is the classic fictional re-telling of the incredible life of Vincent Van Gogh.""Vincent is not dead. He will never die. His love, his genius, the great beauty he has created will go on forever, enriching the world... He was a colossus... a great painter... a great philosopher... a martyr to his love of art. ""Walking down the streets of Paris the young Vincent Van Gogh didn't feel like he belonged. Battling poverty, repeated heartbreak and familial obligation, Van Gogh was a man plagued by his own creative urge but with no outlet to express it. Until the day he picked up a paintbrush.Written with raw insight and emotion, follow the artist through his tormented life, struggling against critical discouragement and mental turmoil and bare witness to his creative journey from a struggling artist to one of the world's most celebrated artists.","Historical Fiction, Art, Fiction, Classics, Historical, Biography Memoir, Novels"
428,/book/show/52036.Siddhartha,"Herman Hesse's classic novel has delighted, inspired, and influenced generations of readers, writers, and thinkers. In this story of a wealthy Indian Brahmin who casts off a life of privilege to seek spiritual fulfillment. Hesse synthesizes disparate philosophies--Eastern religions, Jungian archetypes, Western individualism--into a unique vision of life as expressed through one man's search for true meaning.","Classics, Fiction, Philosophy, Spirituality, Religion, Literature, Buddhism"
429,/book/show/776407.The_House_at_Pooh_Corner,"Winnie-the-Pooh, the Best Bear in All the World, has long been adored by readers young and old. In this beautiful full-color gift edition of ""The House at Pooh Corner, "" Ernest H. Shepard's classic illustrations have been painstakingly hand-colored. An exquisite volume and the perfect gift for any occasion, this book is as vivid and charming as the beloved characters from the Hundred Acre Wood.","Classics, Childrens, Fiction, Fantasy, Animals, Audiobook, Middle Grade"
430,/book/show/13104080-unravel-me,"The thrilling second installment in New York Times bestselling author Tahereh Mafi’s Shatter Me series.It should have taken Juliette a single touch to kill Warner. But his mysterious immunity to her deadly power has left her shaken, wondering why her ultimate defense mechanism failed against the person she most needs protection from.She and Adam were able to escape Warner’s clutches and join up with a group of rebels, many of whom have powers of their own. Juliette will finally be able to actively fight against The Reestablishment and try to fix her broken world. And perhaps these new allies can help her shed light on the secret behind Adam’s—and Warner’s—immunity to her killer skin.Juliette’s world is packed with high-stakes action and tantalizing romance, perfect for fans of the Red Queen series by Victoria Aveyard and the Darkest Minds trilogy by Alexandra Bracken.Ransom Riggs, #1 New York Times bestselling author of Miss Peregrine's Home for Peculiar Children, raved: ""A thrilling, high-stakes saga of self-discovery and forbidden love, the Shatter Me series is a must-read for fans of dystopian young-adult literature—or any literature!""","Fantasy, Dystopia, Romance, Young Adult, Science Fiction, Fiction, Paranormal"
431,/book/show/199280824-the-consequence-of-anna,"The Instant #1 BESTSELLER, reminiscent ofThe Thorn Birds,The Light Between Oceans, andLady Chatterley’s Lover. Poignant, heartbreaking, and unforgettable. Inspired by a TRUE STORY . . .Nominated for a PULITZER PRIZE . . . Soon to be a MAJOR MOTION PICTURE.“An intense and emotional read!” – Rhys Bowen,New York Timesbestselling author ofIn Farleigh FieldandThe Tuscan Child""SHAMED BE THE WOMAN WHO ALLOWETH SUCH A SIN!""Set against the sprawling backdrop of 1930s Australia, Anna May Shahan is a wild child raised on a lush farm by the sea, always barefoot and playing in her neighbor’s secret garden. Her Aboriginal nanny teaches her the ways of the land, and she grows up to be a quirky, eccentric, and sweet woman. But she is not without her demons, as she struggles with bizarre behaviors and a haunting, dark side.Soon after marriage, Anna inherits Sugar Alexandria, her family’s sheep station, and she and her Irish husband James lead a simple, hardworking life. That is until Anna’s beautiful widowed cousin Lottie returns from London after being absent for over a decade. Lottie confesses to Anna her heart’s greatest desire to have a child, and Anna, in fear of losing her beloved cousin again, seeks to grant her wish by means of her own husband. What happens next brings devastating consequences for them all.A literary achievement and the most emotionally gripping book of the year,The Consequence of Annais a complex historical family saga, intertwined with the haunting mystery of Anna’s mental illness and the secrets, lies, and revelations revealed through the hidden passions of Lottie and James. Layered with lush romance, obsessive love, the strong bond of female friendship, and the frightening effects of altruistic intentions gone wrong, this provocative and powerful allegory cuts through rules and boundaries and proves the old adage that no good deed goes unpunished!","Historical Fiction, Fiction, Historical, Novels, Book Club, Drama, Romance"
432,/book/show/60306511-lady-in-waiting,"She serves the queen. Her husband serves the court.How can they be so far apart?Margaery Preston is newly married to a man she barely knows. Proposing to Robin Lewis may have been impulsive, but she wants their marriage to work - she just doesn't know how to be married, and it seems her husband hasn't a clue, either.Treated like a child by everyone from her husband to the queen, lost in the unfamiliar world of the Elizabethan court, Margaery will have to learn quickly or lose any chance at the life she wants.Can a marriage for all the wrong reasons make it to happily ever after?",Historical Fiction
433,/book/show/200125574-the-lost-letters-of-aisling,"A woman faces the past she fled in a heart-stirring novel about unforgettable love and indomitable courage by the Amazon Charts bestselling author of The Lighthouse Keeper.Rainey’s grandmother makes a startling request: Take me home. To Ireland, the country she fled post–World War II. Though they’re inseparably close, Rainey knows few of her grandmother’s secrets. Until they arrive at Aisling—the majestic estate on the southern coast of Ireland where her grandmother was raised—and Rainey discovers a collection of seventy-year-old letters in a trunk.Dublin, 1945. The Germans surrender, celebrants crowd the streets, and fourteen-year-old Evie meets her best friend, the spirited Harding McGovern. Years on, they are more like sisters when rumors begin that Harding works in the black market trade—a source of wealth that could give her a dream life in America but could also cause great danger. Evie is uncertain of the truth but will stand by Harding, whatever the cost.As Rainey uses the letters to reunite her grandmother with the past, what unfolds is a never-forgotten story of family, friendship, and love, and the healing that comes from letting go of secrets.","Historical Fiction, Fiction, Historical, Book Club, Novels, Drama, Ireland"
